StationID,ActivityStartDate,ActivityStartTime/Time,organic_carbon_units,organic_carbon,Depth_m,Source
LCR-05,6/25/2019,12:13:00 PM,mg/L,2.5,0.3,DHEC
CL-089F,7/15/2019,10:31:00 AM,mg/L,2.8,0.3,DHEC
CL-089,9/24/2019,10:11:00 AM,mg/L,2.8,0.3,DHEC
LCR-02,7/30/2019,1:15:00 PM,mg/L,3.2,0.3,DHEC
LWT-01F,10/29/2019,10:10:00 AM,mg/L,1.8,0.3,DHEC
LCR-02,7/30/2019,1:21:00 PM,mg/L,3.1,0.3,DHEC
RS-19476,6/11/2019,11:30:00 AM,mg/L,4.6,0.3,DHEC
LCR-03,10/8/2019,1:47:00 PM,mg/L,3.2,0.3,DHEC
CL-089,7/30/2019,9:38:00 AM,mg/L,2.4,0.3,DHEC
LCR-04,10/29/2019,10:02:00 AM,mg/L,3.6,0.3,DHEC
RS-19476F,9/4/2019,12:30:00 PM,mg/L,4.5,0.3,DHEC
LCR-04,8/6/2019,12:34:00 PM,mg/L,2.6,0.3,DHEC
CW-208F,10/8/2019,1:21:00 PM,mg/L,3.3,0.3,DHEC
LCT-03,6/11/2019,9:00:00 AM,mg/L,9.8,0.3,DHEC
LCR-03,7/30/2019,1:57:00 PM,mg/L,2.8,0.3,DHEC
CW-207B,7/15/2019,12:05:00 PM,mg/L,2.8,0.3,DHEC
LCT-02,7/25/2019,10:55:00 AM,mg/L,2.5,0.3,DHEC
LCR-03,8/27/2019,12:30:00 PM,mg/L,2.9,0.3,DHEC
CL-089F,10/23/2019,9:35:00 AM,mg/L,2.8,0.3,DHEC
CW-207B-F,10/23/2019,10:25:00 AM,mg/L,3.4,0.3,DHEC
CW-207B-F,7/30/2019,11:09:00 AM,mg/L,2.7,0.3,DHEC
LCR-05F,8/20/2019,11:08:00 AM,mg/L,3.2,0.3,DHEC
LCR-04F,7/9/2019,12:15:00 PM,mg/L,2,0.3,DHEC
CW-207B-F,7/27/2020,11:57:00 AM,mg/L,2.9,0.3,DHEC
LWT-01,6/30/2020,10:00:00 AM,mg/L,2.5,0.3,DHEC
LCR-04F,6/2/2020,9:54:00 AM,mg/L,3.7,0.3,DHEC
CW-207B,7/27/2020,11:57:00 AM,mg/L,3.1,0.3,DHEC
LCR-03F,7/13/2020,11:49:00 AM,mg/L,3,0.3,DHEC
LWT-01F,9/8/2020,10:08:00 AM,mg/L,2.1,0.3,DHEC
LWT-01F,7/14/2020,9:55:00 AM,mg/L,1.9,0.3,DHEC
LWT-01F,9/22/2020,9:35:00 AM,mg/L,1.9,0.3,DHEC
CW-208,8/24/2020,11:48:00 AM,mg/L,3.6,0.3,DHEC
CW-208,10/5/2020,12:17:00 PM,mg/L,2.8,0.3,DHEC
CW-207B,9/8/2020,11:33:00 AM,mg/L,3,0.3,DHEC
CW-016F,7/14/2020,10:50:00 AM,mg/L,3.1,0.3,DHEC
LCR-02F,7/13/2020,1:04:00 PM,mg/L,2.8,0.3,DHEC
LWT-01,8/25/2020,10:20:00 AM,mg/L,2.2,0.3,DHEC
LWT-01,6/16/2020,10:20:00 AM,mg/L,3,0.3,DHEC
CW-231,9/8/2020,1:33:00 PM,mg/L,2.3,0.3,DHEC
LCR-03,6/16/2020,11:48:00 AM,mg/L,2.8,0.3,DHEC
CW-016,10/6/2020,12:15:00 PM,mg/L,2.1,0.3,DHEC
CW-016,10/20/2020,10:57:00 AM,mg/L,2.6,0.3,DHEC
LWT-01F,8/11/2020,10:00:00 AM,mg/L,1.9,0.3,DHEC
LCR-04F,7/27/2020,10:20:00 AM,mg/L,3.3,0.3,DHEC
LWT-01,8/11/2020,10:00:00 AM,mg/L,2,0.3,DHEC
CW-207B-F,10/20/2020,11:12:00 AM,mg/L,3.4,0.3,DHEC
CW-208,8/10/2020,11:44:00 AM,mg/L,3.2,0.3,DHEC
CW-207B,9/22/2020,11:12:00 AM,mg/L,3.5,0.3,DHEC
CW-208,7/27/2020,12:57:00 PM,mg/L,3.4,0.3,DHEC
LCR-04F,10/20/2020,9:08:00 AM,mg/L,2.5,0.3,DHEC
LCR-02F,10/5/2020,12:47:00 PM,mg/L,2.3,0.3,DHEC
LWT-01,7/14/2020,9:55:00 AM,mg/L,2.2,0.3,DHEC
LCR-03,6/29/2020,11:02:00 AM,mg/L,2.7,0.3,DHEC
CW-207B-F,6/29/2020,10:23:00 AM,mg/L,2.5,0.3,DHEC
CW-016F,8/25/2020,11:20:00 AM,mg/L,2.7,0.3,DHEC
CW-016F,10/20/2020,10:57:00 AM,mg/L,2.4,0.3,DHEC
CW-231,8/24/2020,12:51:00 PM,mg/L,3.3,0.3,DHEC
CW-208F,8/24/2020,11:48:00 AM,mg/L,3.4,0.3,DHEC
CW-207B-F,10/5/2020,11:27:00 AM,mg/L,2.8,0.3,DHEC
LCR-04F,7/13/2020,9:20:00 AM,mg/L,3.1,0.3,DHEC
CW-231,10/5/2020,1:13:00 PM,mg/L,2.2,0.3,DHEC
CW-016,7/28/2020,11:05:00 AM,mg/L,2.6,0.3,DHEC
CW-208F,6/29/2020,11:29:00 AM,mg/L,3,0.3,DHEC
CW-016F,6/2/2020,11:50:00 AM,mg/L,3.1,0.3,DHEC
CW-231-F,8/24/2020,12:51:00 PM,mg/L,3.2,0.3,DHEC
CW-016,8/11/2020,11:00:00 AM,mg/L,2.5,0.3,DHEC
CW-231-F,9/8/2020,1:33:00 PM,mg/L,2.3,0.3,DHEC
CW-207B-F,7/13/2020,10:59:00 AM,mg/L,2.9,0.3,DHEC
CW-231,6/16/2020,1:20:00 PM,mg/L,2.9,0.3,DHEC
LWT-01,10/20/2020,10:00:00 AM,mg/L,2.3,0.3,DHEC
LCR-02,8/10/2020,12:22:00 PM,mg/L,2.4,0.3,DHEC
CW-207B,6/2/2020,11:28:00 AM,mg/L,4.5,0.3,DHEC
LCR-04,8/10/2020,9:23:00 AM,mg/L,2.5,0.3,DHEC
CW-231-F,7/27/2020,2:13:00 PM,mg/L,3.1,0.3,DHEC
LCR-04F,6/16/2020,9:28:00 AM,mg/L,2.7,0.3,DHEC
LCR-02,8/24/2020,12:23:00 PM,mg/L,3.2,0.3,DHEC
LCR-03F,7/27/2020,12:31:00 PM,mg/L,3.2,0.3,DHEC
CW-231,7/13/2020,1:38:00 PM,mg/L,2.8,0.3,DHEC
LCR-03F,9/22/2020,11:40:00 AM,mg/L,3.7,0.3,DHEC
CW-208F,10/20/2020,12:08:00 PM,mg/L,3.9,0.3,DHEC
CW-208,10/20/2020,12:08:00 PM,mg/L,4,0.3,DHEC
CW-016F,8/11/2020,11:00:00 AM,mg/L,2.4,0.3,DHEC
LCR-04,6/2/2020,9:54:00 AM,mg/L,3.7,0.3,DHEC
LWT-01,9/8/2020,10:08:00 AM,mg/L,2,0.3,DHEC
LCR-04F,10/5/2020,9:40:00 AM,mg/L,2.3,0.3,DHEC
CW-016F,9/8/2020,11:20:00 AM,mg/L,2.2,0.3,DHEC
CW-231,6/2/2020,1:56:00 PM,mg/L,3.3,0.3,DHEC
CW-016F,7/28/2020,11:05:00 AM,mg/L,2.7,0.3,DHEC
CW-016,9/8/2020,11:20:00 AM,mg/L,2.2,0.3,DHEC
LWT-01F,10/20/2020,10:00:00 AM,mg/L,2.2,0.3,DHEC
LCR-02,9/8/2020,1:03:00 PM,mg/L,2.1,0.3,DHEC
LCR-03F,10/20/2020,11:42:00 AM,mg/L,2.7,0.3,DHEC
LWT-01F,10/6/2020,1:05:00 PM,mg/L,1.9,0.3,DHEC
LCR-04,7/13/2020,9:20:00 AM,mg/L,3.4,0.3,DHEC
CW-016,8/25/2020,11:20:00 AM,mg/L,2.8,0.3,DHEC
CW-208,6/16/2020,12:13:00 PM,mg/L,3.6,0.3,DHEC
CW-207B-F,8/10/2020,10:50:00 AM,mg/L,3,0.3,DHEC
CW-016F,9/22/2020,10:40:00 AM,mg/L,2.2,0.3,DHEC
LWT-01F,8/25/2020,10:20:00 AM,mg/L,2,0.3,DHEC
LCR-03F,10/5/2020,11:55:00 AM,mg/L,2.7,0.3,DHEC
CW-016,7/14/2020,10:50:00 AM,mg/L,3.3,0.3,DHEC
CW-207B-F,9/22/2020,11:12:00 AM,mg/L,3.5,0.3,DHEC
CW-231-F,8/10/2020,12:53:00 PM,mg/L,2.4,0.3,DHEC
CW-208F,6/2/2020,12:36:00 PM,mg/L,3.2,0.3,DHEC
CW-016,6/30/2020,11:00:00 AM,mg/L,2.8,0.3,DHEC
CW-016F,6/16/2020,11:20:00 AM,mg/L,3.7,0.3,DHEC
LCR-02F,10/20/2020,12:39:00 PM,mg/L,2.4,0.3,DHEC
LCR-03,8/24/2020,11:14:00 AM,mg/L,4.2,0.3,DHEC
CW-207B,10/5/2020,11:27:00 AM,mg/L,2.8,0.3,DHEC
CW-231-F,6/16/2020,1:20:00 PM,mg/L,2.8,0.3,DHEC
CW-208F,9/8/2020,12:28:00 PM,mg/L,2.8,0.3,DHEC
CW-207B,6/16/2020,11:12:00 AM,mg/L,3.4,0.3,DHEC
LCR-04F,9/8/2020,9:47:00 AM,mg/L,2.1,0.3,DHEC
CW-207B-F,9/8/2020,11:33:00 AM,mg/L,2.8,0.3,DHEC
LCR-04,9/22/2020,9:14:00 AM,mg/L,2.2,0.3,DHEC
LCR-03,10/5/2020,11:55:00 AM,mg/L,2.7,0.3,DHEC
CW-208F,7/27/2020,12:57:00 PM,mg/L,3,0.3,DHEC
CW-231-F,7/13/2020,1:38:00 PM,mg/L,2.8,0.3,DHEC
CW-016F,6/30/2020,11:00:00 AM,mg/L,2.9,0.3,DHEC
LCR-03,6/2/2020,12:02:00 PM,mg/L,4.2,0.3,DHEC
LCR-03F,9/8/2020,12:02:00 PM,mg/L,2.3,0.3,DHEC
LCR-02,10/5/2020,12:47:00 PM,mg/L,2.4,0.3,DHEC
LCR-03F,6/29/2020,11:02:00 AM,mg/L,2.6,0.3,DHEC
CW-016,6/16/2020,11:20:00 AM,mg/L,3.4,0.3,DHEC
LCR-02,9/22/2020,12:35:00 PM,mg/L,3.1,0.3,DHEC
LCR-02F,7/27/2020,1:37:00 PM,mg/L,3.1,0.3,DHEC
LCR-03,9/22/2020,11:40:00 AM,mg/L,3.8,0.3,DHEC
CW-231-F,10/20/2020,1:06:00 PM,mg/L,2.5,0.3,DHEC
LCR-04,7/27/2020,10:20:00 AM,mg/L,3.3,0.3,DHEC
CW-016,9/22/2020,10:40:00 AM,mg/L,2.2,0.3,DHEC
LCR-03,8/10/2020,11:21:00 AM,mg/L,3,0.3,DHEC
CW-231-F,6/2/2020,1:56:00 PM,mg/L,3.2,0.3,DHEC
CW-208F,8/10/2020,11:44:00 AM,mg/L,3.1,0.3,DHEC
CW-207B-F,6/2/2020,11:28:00 AM,mg/L,4.5,0.3,DHEC
CW-207B,10/20/2020,11:12:00 AM,mg/L,3.3,0.3,DHEC
LCR-03,9/8/2020,12:02:00 PM,mg/L,2.4,0.3,DHEC
LCR-03F,8/10/2020,11:21:00 AM,mg/L,2.8,0.3,DHEC
LCR-02F,6/16/2020,12:53:00 PM,mg/L,3,0.3,DHEC
LCR-02,7/13/2020,1:04:00 PM,mg/L,3,0.3,DHEC
LCR-02F,6/2/2020,1:17:00 PM,mg/L,5,0.3,DHEC
LCR-02,6/2/2020,1:17:00 PM,mg/L,4,0.3,DHEC
LCR-03,7/27/2020,12:31:00 PM,mg/L,3.2,0.3,DHEC
CW-208,9/8/2020,12:28:00 PM,mg/L,3,0.3,DHEC
LCR-02F,8/10/2020,12:22:00 PM,mg/L,2.5,0.3,DHEC
LCR-04F,8/24/2020,9:05:00 AM,mg/L,2.6,0.3,DHEC
CW-208F,9/22/2020,12:03:00 PM,mg/L,3.5,0.3,DHEC
LWT-01,10/6/2020,1:05:00 PM,mg/L,1.9,0.3,DHEC
CW-231,7/27/2020,2:13:00 PM,mg/L,3.2,0.3,DHEC
CW-207B,6/29/2020,10:23:00 AM,mg/L,2.9,0.3,DHEC
LCR-02F,9/22/2020,12:35:00 PM,mg/L,3,0.3,DHEC
LCR-03,10/20/2020,11:42:00 AM,mg/L,2.8,0.3,DHEC
CW-207B-F,8/24/2020,10:42:00 AM,mg/L,2.8,0.3,DHEC
CW-207B,7/13/2020,10:59:00 AM,mg/L,3.2,0.3,DHEC
CW-207B,8/24/2020,10:42:00 AM,mg/L,2.8,0.3,DHEC
CW-231-F,9/22/2020,1:04:00 PM,mg/L,2.7,0.3,DHEC
LCR-02F,8/24/2020,12:23:00 PM,mg/L,3.3,0.3,DHEC
LCR-02,7/27/2020,1:37:00 PM,mg/L,3.2,0.3,DHEC
CW-231,9/22/2020,1:04:00 PM,mg/L,2.8,0.3,DHEC
LCR-02,6/16/2020,12:53:00 PM,mg/L,2.9,0.3,DHEC
LCR-04,6/16/2020,9:28:00 AM,mg/L,2.7,0.3,DHEC
LCR-02,6/29/2020,12:06:00 PM,mg/L,2.6,0.3,DHEC
LWT-01F,6/2/2020,10:50:00 AM,mg/L,2.4,0.3,DHEC
LCR-04,10/20/2020,9:08:00 AM,mg/L,2.4,0.3,DHEC
CW-016F,10/6/2020,12:15:00 PM,mg/L,2.1,0.3,DHEC
CW-016,6/2/2020,11:50:00 AM,mg/L,2.8,0.3,DHEC
CW-231-F,10/5/2020,1:13:00 PM,mg/L,2.4,0.3,DHEC
CW-207B,8/10/2020,10:50:00 AM,mg/L,3.2,0.3,DHEC
LCR-02,10/20/2020,12:39:00 PM,mg/L,2.5,0.3,DHEC
LCR-04F,8/10/2020,9:23:00 AM,mg/L,2.4,0.3,DHEC
LCR-03F,6/16/2020,11:48:00 AM,mg/L,3,0.3,DHEC
LCR-03,7/13/2020,11:49:00 AM,mg/L,3.2,0.3,DHEC
CW-231-F,6/29/2020,12:38:00 PM,mg/L,2.7,0.3,DHEC
LCR-04,8/24/2020,9:05:00 AM,mg/L,2.6,0.3,DHEC
CW-208,6/29/2020,11:29:00 AM,mg/L,3.3,0.3,DHEC
LCR-04,10/5/2020,9:40:00 AM,mg/L,2.3,0.3,DHEC
LCR-03F,6/2/2020,12:02:00 PM,mg/L,5,0.3,DHEC
CW-207B-F,6/16/2020,11:12:00 AM,mg/L,3.3,0.3,DHEC
CW-231,10/20/2020,1:06:00 PM,mg/L,2.6,0.3,DHEC
LWT-01,6/2/2020,10:50:00 AM,mg/L,2.7,0.3,DHEC
CW-231,8/10/2020,12:53:00 PM,mg/L,2.5,0.3,DHEC
CW-231,6/29/2020,12:38:00 PM,mg/L,2.7,0.3,DHEC
CW-208,9/22/2020,12:03:00 PM,mg/L,3.4,0.3,DHEC
CW-208F,6/16/2020,12:13:00 PM,mg/L,3.4,0.3,DHEC
LCR-04,6/29/2020,8:54:00 AM,mg/L,2.8,0.3,DHEC
LCR-04F,9/22/2020,9:14:00 AM,mg/L,2.2,0.3,DHEC
LWT-01F,6/16/2020,10:20:00 AM,mg/L,2.3,0.3,DHEC
LWT-01F,7/28/2020,9:50:00 AM,mg/L,2,0.3,DHEC
LCR-04F,6/29/2020,8:54:00 AM,mg/L,2.7,0.3,DHEC
LWT-01,9/22/2020,9:35:00 AM,mg/L,2,0.3,DHEC
CW-208,7/13/2020,12:29:00 PM,mg/L,3.4,0.3,DHEC
CW-208F,10/5/2020,12:17:00 PM,mg/L,2.8,0.3,DHEC
LCR-02F,9/8/2020,1:03:00 PM,mg/L,2.2,0.3,DHEC
LWT-01,7/28/2020,9:50:00 AM,mg/L,2.3,0.3,DHEC
CW-208,6/2/2020,12:36:00 PM,mg/L,3.4,0.3,DHEC
LCR-04,9/8/2020,9:47:00 AM,mg/L,2.2,0.3,DHEC
LCR-02F,6/29/2020,12:06:00 PM,mg/L,2.5,0.3,DHEC
CW-208F,7/13/2020,12:29:00 PM,mg/L,3,0.3,DHEC
LCR-03F,8/24/2020,11:14:00 AM,mg/L,4.2,0.3,DHEC
LWT-01F,6/30/2020,10:00:00 AM,mg/L,1.9,0.3,DHEC
CW-014,5/2/2017,8:00:00 AM,mg/L,3.5,0.3,lowcarb
CW-041,5/2/2017,1:04:00 PM,mg/L,3.8,0.3,lowcarb
CW-016,5/3/2017,12:45:00 PM,mg/L,4.7,0.5,lowcarb
CW-016F,5/3/2017,10:45:00 AM,mg/L,4.7,0.3,lowcarb
CW-016F,5/3/2017,10:45:00 AM,mg/L,4.9,0.5,lowcarb
CW-016F,5/3/2017,10:45:00 AM,mg/L,4.6,1,lowcarb
CW-016F,5/3/2017,10:45:00 AM,mg/L,4.8,1.25,lowcarb
CW-057,5/3/2017,8:40:00 AM,mg/L,3.4,1,lowcarb
CW-057,5/3/2017,8:40:00 AM,mg/L,4.5,3,lowcarb
CW-057,5/3/2017,8:40:00 AM,mg/L,3.1,6,lowcarb
CW-057,5/3/2017,8:40:00 AM,mg/L,3.6,8,lowcarb
CW-174,5/2/2017,2:00:00 PM,mg/L,4.5,0.5,lowcarb
CW-174,5/2/2017,2:00:00 PM,mg/L,3.6,1.5,lowcarb
CW-174,5/2/2017,2:00:00 PM,mg/L,4.7,2,lowcarb
CW-174,5/2/2017,2:00:00 PM,mg/L,3.4,3,lowcarb
CW-033,5/2/2017,10:00:00 AM,mg/L,4.1,0.5,lowcarb
CW-033,5/2/2017,10:00:00 AM,mg/L,3.9,1.5,lowcarb
CW-033,5/2/2017,10:00:00 AM,mg/L,4.5,3,lowcarb
CW-033,5/2/2017,10:00:00 AM,mg/L,5.0,5,lowcarb
CW-231,5/4/2017,4:25:00 PM,mg/L,5.1,0.5,lowcarb
CW-231,5/4/2017,4:25:00 PM,mg/L,4.6,1,lowcarb
CW-231,5/4/2017,4:25:00 PM,mg/L,4.5,2,lowcarb
CW-231,5/4/2017,4:25:00 PM,mg/L,5.4,3,lowcarb
CW-207A,5/4/2017,12:00:00 PM,mg/L,4.8,1,lowcarb
CW-207A,5/4/2017,12:00:00 PM,mg/L,6.1,2,lowcarb
CW-207A,5/4/2017,12:00:00 PM,mg/L,5.9,3,lowcarb
CW-207A,5/4/2017,12:00:00 PM,mg/L,5.5,5,lowcarb
CW-207B,5/4/2017,1:20:00 PM,mg/L,5.3,1,lowcarb
CW-207B,5/4/2017,1:20:00 PM,mg/L,5.6,2,lowcarb
CW-207B,5/4/2017,1:20:00 PM,mg/L,5.7,4,lowcarb
CW-207B,5/4/2017,1:20:00 PM,mg/L,5.7,7,lowcarb
CL-089,5/4/2017,9:15:00 AM,mg/L,7.3,1,lowcarb
CL-089,5/4/2017,9:15:00 AM,mg/L,9.0,2,lowcarb
CL-089,5/4/2017,9:15:00 AM,mg/L,5.8,4,lowcarb
CL-089,5/4/2017,9:15:00 AM,mg/L,7.6,7,lowcarb
CW-236,5/2/2017,4:45:00 PM,mg/L,5.7,0.3,lowcarb
CW-233,5/2/2017,3:15:00 PM,mg/L,7.0,0.3,lowcarb
CW-083,5/2/2017,11:50:00 AM,mg/L,8.3,0.3,lowcarb
CW-036,5/2/2017,10:25:00 AM,mg/L,6.6,0.3,lowcarb
CW-231,6/21/2018,8:18:00 AM,mg/L,2.80,0.3,lowcarb
CW-207C,6/21/2018,10:16:00 AM,mg/L,2.25,0.3,lowcarb
CW-207C,6/21/2018,10:16:00 AM,mg/L,2.20,1,lowcarb
CW-207C,6/21/2018,10:16:00 AM,mg/L,1.90,2,lowcarb
CW-207C,6/21/2018,10:16:00 AM,mg/L,2.60,5,lowcarb
CW-207C,6/21/2018,10:16:00 AM,mg/L,2.30,8,lowcarb
CW-207A,6/21/2018,12:35:00 PM,mg/L,1.90,0.3,lowcarb
CW-207A,6/21/2018,12:35:00 PM,mg/L,2.80,2,lowcarb
CW-207A,6/21/2018,12:35:00 PM,mg/L,2.20,3,lowcarb
CW-207A,6/21/2018,12:35:00 PM,mg/L,1.90,5,lowcarb
CL-089B,6/19/2018,8:59:00 AM,mg/L,4.30,0.3,lowcarb
CL-089B,6/19/2018,8:59:00 AM,mg/L,4.20,1,lowcarb
CL-089B,6/19/2018,8:59:00 AM,mg/L,4.20,2,lowcarb
CL-089B,6/19/2018,8:59:00 AM,mg/L,4.20,7,lowcarb
CL-089B,6/19/2018,8:59:00 AM,mg/L,5.10,11,lowcarb
CL-089,6/19/2018,11:44:00 AM,mg/L,4.90,0.3,lowcarb
CL-089,6/19/2018,11:44:00 AM,mg/L,4.60,1,lowcarb
CL-089,6/19/2018,11:44:00 AM,mg/L,4.50,2,lowcarb
CL-089,6/19/2018,11:44:00 AM,mg/L,4.30,5,lowcarb
CL-089,6/19/2018,11:44:00 AM,mg/L,4.20,8,lowcarb
CW-033,6/27/2018,,mg/L,1.30,0.3,lowcarb
CW-033,6/27/2018,,mg/L,1.20,0.3,lowcarb
CW-033,6/27/2018,,mg/L,1.90,0.3,lowcarb
CW-033,6/27/2018,,mg/L,2.20,0.3,lowcarb
CW-057,6/27/2018,,mg/L,1.80,0.3,lowcarb
CW-057,6/27/2018,,mg/L,1.30,0.3,lowcarb
CW-057,6/27/2018,,mg/L,0.90,0.3,lowcarb
CW-057,6/27/2018,,mg/L,1.30,0.3,lowcarb
New Fishing Creek Site,6/27/2018,,mg/L,1.30,0.3,lowcarb
New Fishing Creek Site,6/27/2018,,mg/L,1.60,0.3,lowcarb
New Fishing Creek Site,6/27/2018,,mg/L,1.90,0.3,lowcarb
New Fishing Creek Site,6/27/2018,,mg/L,0.60,0.3,lowcarb
CW-014,6/28/2018,,mg/L,1.10,0.3,lowcarb
CW-016,6/28/2018,,mg/L,3.10,0.3,lowcarb
CW-041,6/28/2018,,mg/L,1.00,0.3,lowcarb
CW-036          ,6/28/2018,,mg/L,2.60,0.3,lowcarb
CW-083          ,6/28/2018,,mg/L,5.80,0.3,lowcarb
CW-033,7/24/2018,,mg/L,6.10,0.3,lowcarb
CW-033,7/24/2018,,mg/L,6.40,0.3,lowcarb
CW-033,7/24/2018,,mg/L,6.50,0.3,lowcarb
CW-033,7/24/2018,,mg/L,5.50,0.3,lowcarb
CW-057,7/24/2018,,mg/L,5.40,0.3,lowcarb
CW-057,7/24/2018,,mg/L,5.60,0.3,lowcarb
CW-057,7/24/2018,,mg/L,6.30,0.3,lowcarb
CW-057,7/24/2018,,mg/L,4.30,0.3,lowcarb
New Fishing Creek Site,7/24/2018,,mg/L,5.10,0.3,lowcarb
New Fishing Creek Site,7/24/2018,,mg/L,5.20,0.3,lowcarb
New Fishing Creek Site,7/24/2018,,mg/L,4.50,0.3,lowcarb
New Fishing Creek Site,7/24/2018,,mg/L,5.70,0.3,lowcarb
CW-014,7/24/2018,,mg/L,1.70,0.3,lowcarb
CW-016,7/24/2018,,mg/L,3.80,0.3,lowcarb
CW-041,7/24/2018,,mg/L,3.30,0.3,lowcarb
CW-036          ,7/24/2018,,mg/L,4.90,0.3,lowcarb
CW-083          ,7/24/2018,,mg/L,6.80,0.3,lowcarb
CW-231,7/23/2018,11:34:00 AM,mg/L,6.45,0.3,lowcarb
CW-207C,7/24/2018,2:52:00 PM,mg/L,6.60,0.3,lowcarb
CW-207C,7/24/2018,2:52:00 PM,mg/L,6.30,1,lowcarb
CW-207C,7/24/2018,2:52:00 PM,mg/L,6.30,2,lowcarb
CW-207C,7/24/2018,2:52:00 PM,mg/L,6.50,5,lowcarb
CW-207C,7/24/2018,2:52:00 PM,mg/L,7.50,8,lowcarb
CW-207A,7/24/2018,12:00:00 PM,mg/L,7.30,0.3,lowcarb
CW-207A,7/24/2018,12:00:00 PM,mg/L,6.30,1,lowcarb
CW-207A,7/24/2018,12:00:00 PM,mg/L,5.95,2,lowcarb
CW-207A,7/24/2018,12:00:00 PM,mg/L,5.30,3,lowcarb
CW-207A,7/24/2018,12:00:00 PM,mg/L,5.20,5,lowcarb
CL-089B,7/25/2018,8:45:00 AM,mg/L,4.80,0.3,lowcarb
CL-089B,7/25/2018,8:45:00 AM,mg/L,5.60,1,lowcarb
CL-089B,7/25/2018,8:45:00 AM,mg/L,6.00,2,lowcarb
CL-089B,7/25/2018,8:45:00 AM,mg/L,4.45,6,lowcarb
CL-089B,7/25/2018,8:45:00 AM,mg/L,4.60,9,lowcarb
CL-089,7/25/2018,11:57:00 AM,mg/L,4.60,0.3,lowcarb
CL-089,7/25/2018,11:57:00 AM,mg/L,3.80,1,lowcarb
CL-089,7/25/2018,11:57:00 AM,mg/L,4.00,2,lowcarb
CL-089,7/25/2018,11:57:00 AM,mg/L,4.30,6,lowcarb
CL-089,7/25/2018,11:57:00 AM,mg/L,4.00,9,lowcarb
CW-033,8/15/2018,,mg/L,5.10,0.3,lowcarb
CW-033,8/15/2018,,mg/L,4.40,0.3,lowcarb
CW-033,8/15/2018,,mg/L,4.00,0.3,lowcarb
CW-033,8/15/2018,,mg/L,5.30,0.3,lowcarb
CW-057,8/15/2018,,mg/L,5.00,0.3,lowcarb
CW-057,8/15/2018,,mg/L,4.90,0.3,lowcarb
CW-057,8/15/2018,,mg/L,5.00,0.3,lowcarb
CW-057,8/15/2018,,mg/L,4.30,0.3,lowcarb
New Fishing Creek Site,8/15/2018,,mg/L,5.40,0.3,lowcarb
New Fishing Creek Site,8/15/2018,,mg/L,4.50,0.3,lowcarb
New Fishing Creek Site,8/15/2018,,mg/L,5.00,0.3,lowcarb
New Fishing Creek Site,8/15/2018,,mg/L,4.70,0.3,lowcarb
CW-014,8/16/2018,,mg/L,3.00,0.3,lowcarb
CW-016,8/16/2018,,mg/L,4.20,0.3,lowcarb
CW-041,8/16/2018,,mg/L,3.20,0.3,lowcarb
CW-036          ,8/16/2018,,mg/L,9.70,0.3,lowcarb
CW-083          ,8/16/2018,,mg/L,9.90,0.3,lowcarb
CW-231,8/13/2018,8:50:00 AM,mg/L,3.90,0.3,lowcarb
CW-207C,8/13/2018,1:25:00 PM,mg/L,3.50,0.3,lowcarb
CW-207C,8/13/2018,1:25:00 PM,mg/L,4.40,1,lowcarb
CW-207C,8/13/2018,1:25:00 PM,mg/L,3.85,2,lowcarb
CW-207C,8/13/2018,1:25:00 PM,mg/L,3.80,4,lowcarb
CW-207C,8/13/2018,1:25:00 PM,mg/L,3.80,7,lowcarb
CW-207A,8/15/2018,7:27:00 AM,mg/L,5.10,0.3,lowcarb
CW-207A,8/15/2018,7:27:00 AM,mg/L,4.75,1,lowcarb
CW-207A,8/15/2018,7:27:00 AM,mg/L,4.80,2,lowcarb
CW-207A,8/15/2018,7:27:00 AM,mg/L,5.20,4,lowcarb
CW-207A,8/15/2018,7:27:00 AM,mg/L,5.20,5,lowcarb
CL-089B,8/14/2018,1:00:00 PM,mg/L,4.60,0.3,lowcarb
CL-089B,8/14/2018,1:00:00 PM,mg/L,4.40,1,lowcarb
CL-089B,8/14/2018,1:00:00 PM,mg/L,4.50,2,lowcarb
CL-089B,8/14/2018,1:00:00 PM,mg/L,6.50,6,lowcarb
CL-089B,8/14/2018,1:00:00 PM,mg/L,6.60,10,lowcarb
CL-089,8/14/2018,8:00:00 AM,mg/L,6.40,0.3,lowcarb
CL-089,8/14/2018,8:00:00 AM,mg/L,5.50,1,lowcarb
CL-089,8/14/2018,8:00:00 AM,mg/L,7.20,2,lowcarb
CL-089,8/14/2018,8:00:00 AM,mg/L,5.60,6,lowcarb
CL-089,8/14/2018,8:00:00 AM,mg/L,5.20,9,lowcarb
CW-033,10/17/2018,,mg/L,5.30,0.3,lowcarb
CW-033,10/17/2018,,mg/L,4.20,0.3,lowcarb
CW-033,10/17/2018,,mg/L,3.90,0.3,lowcarb
CW-033,10/17/2018,,mg/L,4.40,0.3,lowcarb
CW-057,10/17/2018,,mg/L,4.00,0.3,lowcarb
CW-057,10/17/2018,,mg/L,4.00,0.3,lowcarb
CW-057,10/17/2018,,mg/L,3.80,0.3,lowcarb
CW-057,10/17/2018,,mg/L,3.40,0.3,lowcarb
New Fishing Creek Site,10/17/2018,,mg/L,6.80,0.3,lowcarb
