StationID,ActivityStartDate,ActivityStartTime/Time,NitrateNitrite_units,NitrateNitrite,Depth_m,Source
CW-131,2/27/2002,10:30:00 AM,mg/L,0.065,0.3,DHEC
CW-029,5/6/2002,10:50:00 AM,mg/L,0.052,0.3,DHEC
CW-250,2/13/2002,10:50:00 AM,mg/L,0.032,0.3,DHEC
CW-221,4/18/2002,1:25:00 PM,mg/L,0.25,0.3,DHEC
CW-185,9/19/2002,11:00:00 AM,mg/L,0.049,0.3,DHEC
CW-008,6/4/2002,12:05:00 PM,mg/L,0.28,0.3,DHEC
CW-236,5/1/2002,11:25:00 AM,mg/L,0.2,0.3,DHEC
CW-096,3/27/2002,10:45:00 AM,mg/L,0.16,0.3,DHEC
CW-185,11/20/2002,10:55:00 AM,mg/L,0.15,0.3,DHEC
CW-011,7/25/2002,1:35:00 PM,mg/L,0.15,0.3,DHEC
CW-013,6/26/2002,2:10:00 PM,mg/L,9.6,0.3,DHEC
CW-008,1/9/2002,10:30:00 AM,mg/L,0.57,0.3,DHEC
CW-131,9/19/2002,10:05:00 AM,mg/L,0.19,0.3,DHEC
CW-222,7/25/2002,10:25:00 AM,mg/L,0.32,0.3,DHEC
CW-145,11/19/2002,1:40:00 PM,mg/L,0.15,0.3,DHEC
CW-036,9/25/2002,10:35:00 AM,mg/L,8.5,0.3,DHEC
CW-005,10/23/2002,11:00:00 AM,mg/L,3.3,0.3,DHEC
CW-209,5/2/2002,12:40:00 PM,mg/L,0.069,0.3,DHEC
CW-021,4/25/2002,9:45:00 AM,mg/L,0.044,0.3,DHEC
CW-154,10/15/2002,1:30:00 PM,mg/L,0.16,0.3,DHEC
CW-166,8/13/2002,9:10:00 AM,mg/L,1.9,0.3,DHEC
CW-212,11/12/2002,2:30:00 PM,mg/L,0.44,0.3,DHEC
CW-041,11/14/2002,3:10:00 PM,mg/L,0.4,0.3,DHEC
CW-145,8/20/2002,1:45:00 PM,mg/L,0.053,0.3,DHEC
CW-155,6/12/2002,2:10:00 PM,mg/L,0.063,0.3,DHEC
CW-176,7/1/2002,1:50:00 PM,mg/L,0.22,0.3,DHEC
CW-131,1/22/2002,10:30:00 AM,mg/L,0.2,0.3,DHEC
RL-02314,2/14/2002,11:35:00 AM,mg/L,0.63,0.3,DHEC
CW-016,3/14/2002,10:30:00 AM,mg/L,1.7,0.3,DHEC
CL-089,12/17/2002,11:40:00 AM,mg/L,0.68,0.3,DHEC
CW-021,10/1/2002,9:20:00 AM,mg/L,0.043,0.3,DHEC
CW-203,10/8/2002,12:15:00 PM,mg/L,0.06,0.3,DHEC
CW-176,5/8/2002,1:15:00 PM,mg/L,0.29,0.3,DHEC
CW-237,1/23/2002,10:15:00 AM,mg/L,0.14,0.3,DHEC
RL-02314,4/4/2002,11:10:00 AM,mg/L,0.38,0.3,DHEC
CW-006,3/27/2002,11:20:00 AM,mg/L,0.3,0.3,DHEC
RL-02319,1/31/2002,1:40:00 PM,mg/L,0.68,0.3,DHEC
CW-155,1/29/2002,1:45:00 PM,mg/L,0.11,0.3,DHEC
CW-237,2/19/2002,12:30:00 PM,mg/L,0.087,0.3,DHEC
RS-02321,6/25/2002,9:15:00 AM,mg/L,0.04,0.3,DHEC
CW-237,5/23/2002,11:10:00 AM,mg/L,0.086,0.3,DHEC
CW-009,11/20/2002,1:50:00 PM,mg/L,0.22,0.3,DHEC
CW-016,12/17/2002,11:00:00 AM,mg/L,0.4,0.3,DHEC
CW-008,2/5/2002,1:10:00 PM,mg/L,0.24,0.3,DHEC
CW-008,3/13/2002,12:20:00 PM,mg/L,0.08,0.3,DHEC
CL-089,9/4/2002,11:30:00 AM,mg/L,0.15,0.3,DHEC
CW-013,3/27/2002,11:20:00 AM,mg/L,4.1,0.3,DHEC
CW-072,1/9/2002,9:50:00 AM,mg/L,0.39,0.3,DHEC
CW-176,10/16/2002,1:15:00 PM,mg/L,0.35,0.3,DHEC
CW-002,8/5/2002,2:00:00 PM,mg/L,12,0.3,DHEC
CW-016F,3/14/2002,10:55:00 AM,mg/L,0.96,0.3,DHEC
CW-041,6/20/2002,2:30:00 PM,mg/L,1,0.3,DHEC
CW-151,5/8/2002,12:10:00 PM,mg/L,0.028,0.3,DHEC
CW-237,12/5/2002,12:25:00 PM,mg/L,0.023,0.3,DHEC
RL-02319,10/31/2002,12:55:00 PM,mg/L,0.88,0.3,DHEC
CW-154,3/25/2002,2:00:00 PM,mg/L,0.25,0.3,DHEC
CW-057,10/31/2002,11:05:00 AM,mg/L,1,0.3,DHEC
CW-029,6/19/2002,11:00:00 AM,mg/L,0.2,0.3,DHEC
CW-240,1/9/2002,10:35:00 AM,mg/L,0.025,0.3,DHEC
CW-083,10/16/2002,2:00:00 PM,mg/L,0.19,0.3,DHEC
CW-088,5/21/2002,10:20:00 AM,mg/L,0.46,0.3,DHEC
CW-233,1/8/2002,12:45:00 PM,mg/L,0.37,0.3,DHEC
CW-155,3/25/2002,2:15:00 PM,mg/L,0.1,0.3,DHEC
CW-223,3/25/2002,1:00:00 PM,mg/L,0.13,0.3,DHEC
CW-174,8/5/2002,11:30:00 AM,mg/L,0.28,0.3,DHEC
CW-228,9/25/2002,1:40:00 PM,mg/L,0.18,0.3,DHEC
CW-222,8/29/2002,11:30:00 AM,mg/L,0.33,0.3,DHEC
CW-021,3/21/2002,11:45:00 AM,mg/L,0.12,0.3,DHEC
CW-006,1/23/2002,11:00:00 AM,mg/L,0.24,0.3,DHEC
CW-041,7/30/2002,2:35:00 PM,mg/L,0.69,0.3,DHEC
CW-235,3/13/2002,10:00:00 AM,mg/L,0.067,0.3,DHEC
CW-002,6/4/2002,1:05:00 PM,mg/L,8.2,0.3,DHEC
CW-057,5/30/2002,11:10:00 AM,mg/L,0.07,0.3,DHEC
CW-096,6/5/2002,11:10:00 AM,mg/L,0.15,0.3,DHEC
CW-014,6/26/2002,2:30:00 PM,mg/L,0.034,0.3,DHEC
CW-151,12/10/2002,11:55:00 AM,mg/L,0.49,0.3,DHEC
CW-234,4/2/2002,1:10:00 PM,mg/L,0.37,0.3,DHEC
CW-155,8/19/2002,2:10:00 PM,mg/L,0.063,0.3,DHEC
CW-096,10/23/2002,10:05:00 AM,mg/L,0.13,0.3,DHEC
CW-019,11/18/2002,2:15:00 PM,mg/L,0.39,0.3,DHEC
CL-089,3/14/2002,10:30:00 AM,mg/L,0.58,0.3,DHEC
CW-223,2/26/2002,12:30:00 PM,mg/L,0.16,0.3,DHEC
CW-208,2/14/2002,11:55:00 AM,mg/L,0.49,0.3,DHEC
CW-014,7/25/2002,2:00:00 PM,mg/L,0.06,0.3,DHEC
CW-212,5/28/2002,11:45:00 AM,mg/L,0.18,0.3,DHEC
CW-011,4/30/2002,1:10:00 PM,mg/L,0.24,0.3,DHEC
CW-145,12/10/2002,2:35:00 PM,mg/L,0.14,0.3,DHEC
CW-072,12/9/2002,11:10:00 AM,mg/L,0.022,0.3,DHEC
CW-131,4/29/2002,12:00:00 AM,mg/L,0.22,0.3,DHEC
CW-029,4/23/2002,10:30:00 AM,mg/L,0.19,0.3,DHEC
CW-232,5/8/2002,10:15:00 AM,mg/L,0.03,0.3,DHEC
CW-013,8/21/2002,11:30:00 AM,mg/L,8.6,0.3,DHEC
CW-041,5/23/2002,2:05:00 PM,mg/L,1.3,0.3,DHEC
CW-155,9/26/2002,1:20:00 PM,mg/L,0.067,0.3,DHEC
CW-029,7/16/2002,10:45:00 AM,mg/L,0.12,0.3,DHEC
CW-233,6/4/2002,11:15:00 AM,mg/L,0.18,0.3,DHEC
CW-083,7/1/2002,2:10:00 PM,mg/L,0.06,0.3,DHEC
CW-250,9/18/2002,8:20:00 AM,mg/L,0.16,0.3,DHEC
RL-02314,3/14/2002,11:40:00 AM,mg/L,0.48,0.3,DHEC
CW-041,2/21/2002,2:30:00 PM,mg/L,1.7,0.3,DHEC
CW-224,7/10/2002,10:35:00 AM,mg/L,0.12,0.3,DHEC
CW-236,11/12/2002,11:10:00 AM,mg/L,0.075,0.3,DHEC
CW-185,1/22/2002,11:30:00 AM,mg/L,0.19,0.3,DHEC
CW-237,9/3/2002,10:25:00 AM,mg/L,0.12,0.3,DHEC
CW-145,1/22/2002,2:45:00 PM,mg/L,0.54,0.3,DHEC
CW-176,6/25/2002,1:35:00 PM,mg/L,0.17,0.3,DHEC
CW-203,5/29/2002,1:40:00 PM,mg/L,0.17,0.3,DHEC
RL-02452,5/30/2002,1:25:00 PM,mg/L,0.19,0.3,DHEC
RL-02452,12/17/2002,1:05:00 PM,mg/L,0.51,0.3,DHEC
CW-237,8/13/2002,10:15:00 AM,mg/L,0.078,0.3,DHEC
CW-029,11/13/2002,11:10:00 AM,mg/L,0.19,0.3,DHEC
CW-096,5/28/2002,10:10:00 AM,mg/L,1.4,0.3,DHEC
CW-209,2/14/2002,10:50:00 AM,mg/L,0.71,0.3,DHEC
CW-011,1/16/2002,1:10:00 PM,mg/L,0.18,0.3,DHEC
CW-203,6/26/2002,1:35:00 PM,mg/L,0.12,0.3,DHEC
CW-233,11/12/2002,11:25:00 AM,mg/L,0.13,0.3,DHEC
CW-208,5/6/2002,9:00:00 AM,mg/L,0.23,0.3,DHEC
CW-209,1/10/2002,10:10:00 AM,mg/L,0.31,0.3,DHEC
CW-227,3/25/2002,2:55:00 PM,mg/L,0.035,0.3,DHEC
CW-036,11/20/2002,11:40:00 AM,mg/L,9.7,0.3,DHEC
CW-151,11/19/2002,12:05:00 PM,mg/L,0.5,0.3,DHEC
CW-233,12/5/2002,2:15:00 PM,mg/L,0.22,0.3,DHEC
CW-080,7/18/2002,9:30:00 AM,mg/L,0.092,0.3,DHEC
CW-166,12/16/2002,12:30:00 PM,mg/L,0.9,0.3,DHEC
CW-145,4/29/2002,2:20:00 PM,mg/L,0.069,0.3,DHEC
CW-072,5/28/2002,10:25:00 AM,mg/L,0.055,0.3,DHEC
CL-089,5/2/2002,12:15:00 PM,mg/L,0.084,0.3,DHEC
CW-225,1/23/2002,10:45:00 AM,mg/L,0.28,0.3,DHEC
CW-009,3/27/2002,1:10:00 PM,mg/L,0.085,0.3,DHEC
CW-221,2/21/2002,1:35:00 PM,mg/L,0.25,0.3,DHEC
CW-234,12/5/2002,2:35:00 PM,mg/L,0.13,0.3,DHEC
CW-176,11/19/2002,1:00:00 PM,mg/L,0.17,0.3,DHEC
CW-047,10/16/2002,10:45:00 AM,mg/L,0.12,0.3,DHEC
CW-006,12/11/2002,11:25:00 AM,mg/L,0.25,0.3,DHEC
RL-02319,6/13/2002,2:00:00 PM,mg/L,0.42,0.3,DHEC
CW-014,11/20/2002,2:30:00 PM,mg/L,0.16,0.3,DHEC
CW-231,12/17/2002,12:30:00 PM,mg/L,0.088,0.3,DHEC
CW-223,5/22/2002,1:10:00 PM,mg/L,0.1,0.3,DHEC
CW-131,3/25/2002,10:50:00 AM,mg/L,0.061,0.3,DHEC
CW-231,7/31/2002,12:50:00 PM,mg/L,0.17,0.3,DHEC
CW-005,11/12/2002,2:15:00 PM,mg/L,0.22,0.3,DHEC
CW-002,3/13/2002,1:10:00 PM,mg/L,0.42,0.3,DHEC
CW-236,1/8/2002,12:00:00 PM,mg/L,0.36,0.3,DHEC
CW-176,12/10/2002,1:00:00 PM,mg/L,0.16,0.3,DHEC
CW-080,1/23/2002,10:45:00 AM,mg/L,0.18,0.3,DHEC
CW-016F,12/17/2002,11:15:00 AM,mg/L,0.55,0.3,DHEC
CW-064,6/26/2002,11:30:00 AM,mg/L,13,0.3,DHEC
CL-021,12/11/2002,11:50:00 AM,mg/L,0.12,0.3,DHEC
RL-02452,6/13/2002,1:45:00 PM,mg/L,0.065,0.3,DHEC
CW-005,12/11/2002,12:40:00 PM,mg/L,0.57,0.3,DHEC
CW-237,10/16/2002,12:00:00 PM,mg/L,0.17,0.3,DHEC
CW-017,1/22/2002,10:10:00 AM,mg/L,0.24,0.3,DHEC
CW-016,8/22/2002,11:00:00 AM,mg/L,0.98,0.3,DHEC
CW-021,2/19/2002,9:55:00 AM,mg/L,0.19,0.3,DHEC
CW-033,6/13/2002,1:10:00 PM,mg/L,0.41,0.3,DHEC
CW-225,11/12/2002,12:40:00 PM,mg/L,0.28,0.3,DHEC
CW-005,5/28/2002,11:20:00 AM,mg/L,0.56,0.3,DHEC
CW-223,8/19/2002,1:10:00 PM,mg/L,0.053,0.3,DHEC
CW-232,10/16/2002,10:20:00 AM,mg/L,0.058,0.3,DHEC
CW-006,10/23/2002,10:30:00 AM,mg/L,0.38,0.3,DHEC
CW-203,8/21/2002,1:10:00 PM,mg/L,0.056,0.3,DHEC
CW-212,10/23/2002,11:20:00 AM,mg/L,0.26,0.3,DHEC
CW-235,5/1/2002,10:10:00 AM,mg/L,0.028,0.3,DHEC
CW-154,1/29/2002,1:30:00 PM,mg/L,0.27,0.3,DHEC
CW-064,2/20/2002,11:05:00 AM,mg/L,13,0.3,DHEC
CW-021,9/3/2002,10:00:00 AM,mg/L,0.045,0.3,DHEC
CW-209,10/23/2002,11:00:00 AM,mg/L,0.17,0.3,DHEC
CW-176,1/22/2002,12:15:00 PM,mg/L,0.2,0.3,DHEC
CW-231,3/14/2002,12:35:00 PM,mg/L,0.69,0.3,DHEC
CW-088,4/24/2002,2:20:00 PM,mg/L,1.2,0.3,DHEC
CW-040,1/9/2002,10:15:00 AM,mg/L,0.12,0.3,DHEC
CW-227,12/10/2002,3:00:00 PM,mg/L,0.12,0.3,DHEC
CW-017,3/25/2002,10:15:00 AM,mg/L,0.035,0.3,DHEC
CW-203,11/20/2002,2:00:00 PM,mg/L,0.17,0.3,DHEC
CW-225,10/23/2002,10:15:00 AM,mg/L,2.9,0.3,DHEC
CW-017,10/16/2002,10:10:00 AM,mg/L,0.12,0.3,DHEC
CW-233,10/1/2002,11:40:00 AM,mg/L,0.09,0.3,DHEC
CW-011,10/8/2002,12:40:00 PM,mg/L,0.058,0.3,DHEC
CW-209,3/14/2002,11:00:00 AM,mg/L,0.53,0.3,DHEC
RL-02319,3/14/2002,1:30:00 PM,mg/L,0.79,0.3,DHEC
CW-083,1/22/2002,2:25:00 PM,mg/L,0.43,0.3,DHEC
CW-021,7/22/2002,9:10:00 AM,mg/L,0.074,0.3,DHEC
CW-221,6/20/2002,1:50:00 PM,mg/L,0.094,0.3,DHEC
CW-206,1/9/2002,10:15:00 AM,mg/L,0.15,0.3,DHEC
RL-02314,12/17/2002,10:20:00 AM,mg/L,0.53,0.3,DHEC
CW-064,8/21/2002,11:45:00 AM,mg/L,9.5,0.3,DHEC
CW-222,12/16/2002,11:05:00 AM,mg/L,0.56,0.3,DHEC
CW-236,3/12/2003,11:30:00 AM,mg/L,0.11,0.3,DHEC
CW-145,3/10/2003,11:15:00 AM,mg/L,0.19,0.3,DHEC
CL-089,4/10/2003,9:45:00 AM,mg/L,0.39,0.3,DHEC
CW-206,11/13/2003,12:00:00 PM,mg/L,0.43,0.3,DHEC
CW-231,10/29/2003,2:50:00 PM,mg/L,0.53,0.3,DHEC
CW-079,4/10/2003,11:00:00 AM,mg/L,0.038,0.3,DHEC
CW-233,6/2/2003,1:30:00 PM,mg/L,0.3,0.3,DHEC
RL-03353,3/31/2003,11:35:00 AM,mg/L,0.41,0.3,DHEC
CW-041,8/28/2003,2:15:00 PM,mg/L,0.86,0.3,DHEC
RL-03351,4/30/2003,10:15:00 AM,mg/L,0.38,0.3,DHEC
CW-225,2/12/2003,1:05:00 PM,mg/L,0.49,0.3,DHEC
CW-041,4/17/2003,10:25:00 AM,mg/L,0.52,0.3,DHEC
RL-03353,4/17/2003,2:00:00 PM,mg/L,0.35,0.3,DHEC
CW-231,11/13/2003,11:50:00 AM,mg/L,0.62,0.3,DHEC
CW-083,3/10/2003,11:30:00 AM,mg/L,0.44,0.3,DHEC
CW-225,10/7/2003,12:10:00 PM,mg/L,3.7,0.3,DHEC
CW-072,2/3/2003,11:20:00 AM,mg/L,0.049,0.3,DHEC
CW-079,7/1/2003,9:20:00 AM,mg/L,0.07,0.3,DHEC
CW-225,12/17/2003,12:20:00 PM,mg/L,1.2,0.3,DHEC
CW-166,10/16/2003,9:50:00 AM,mg/L,0.23,0.3,DHEC
CW-072,1/9/2003,11:10:00 AM,mg/L,0.049,0.3,DHEC
CW-234,8/26/2003,10:55:00 AM,mg/L,0.09,0.3,DHEC
CW-206,7/17/2003,10:10:00 AM,mg/L,0.28,0.3,DHEC
CW-235,1/27/2003,2:30:00 PM,mg/L,0.051,0.3,DHEC
CW-231,6/30/2003,10:15:00 AM,mg/L,0.23,0.3,DHEC
CW-231,5/15/2003,10:40:00 AM,mg/L,0.37,0.3,DHEC
CW-016,8/28/2003,2:50:00 PM,mg/L,0.25,0.3,DHEC
RS-03511,1/22/2003,10:35:00 AM,mg/L,0.12,0.3,DHEC
CW-235,6/2/2003,2:00:00 PM,mg/L,0.054,0.3,DHEC
CW-235,9/8/2003,2:45:00 PM,mg/L,0.12,0.3,DHEC
CW-017,1/22/2003,10:10:00 AM,mg/L,0.2,0.3,DHEC
CW-080,8/5/2003,9:25:00 AM,mg/L,0.039,0.3,DHEC
CW-014,10/1/2003,11:45:00 AM,mg/L,0.12,0.3,DHEC
RL-03332,8/14/2003,12:10:00 PM,mg/L,0.29,0.3,DHEC
RL-03351,1/29/2003,1:30:00 PM,mg/L,0.96,0.3,DHEC
CW-233,5/5/2003,10:45:00 AM,mg/L,0.27,0.3,DHEC
CW-036,1/22/2003,12:45:00 PM,mg/L,7.2,0.3,DHEC
CW-072,5/20/2003,11:30:00 AM,mg/L,0.16,0.3,DHEC
CW-057,4/17/2003,11:25:00 AM,mg/L,0.39,0.3,DHEC
CW-234,3/12/2003,12:05:00 PM,mg/L,0.072,0.3,DHEC
CW-014,1/22/2003,11:05:00 AM,mg/L,0.27,0.3,DHEC
CW-235,7/21/2003,10:35:00 AM,mg/L,0.088,0.3,DHEC
RL-03351,10/29/2003,12:50:00 PM,mg/L,0.54,0.3,DHEC
CW-206,3/31/2003,11:00:00 AM,mg/L,0.21,0.3,DHEC
CW-222,7/17/2003,11:40:00 AM,mg/L,0.34,0.3,DHEC
CW-072,7/22/2003,11:50:00 AM,mg/L,0.096,0.3,DHEC
RL-03336,2/20/2003,9:55:00 AM,mg/L,0.58,0.3,DHEC
CW-166,6/23/2003,11:50:00 AM,mg/L,0.24,0.3,DHEC
CW-083,5/21/2003,12:55:00 PM,mg/L,0.35,0.3,DHEC
CW-017,10/1/2003,10:05:00 AM,mg/L,0.095,0.3,DHEC
CW-079,3/20/2003,10:40:00 AM,mg/L,0.063,0.3,DHEC
CW-080,7/1/2003,9:00:00 AM,mg/L,0.072,0.3,DHEC
CW-233,7/21/2003,11:10:00 AM,mg/L,0.25,0.3,DHEC
RL-03458,4/30/2003,10:50:00 AM,mg/L,0.38,0.3,DHEC
CW-041,11/20/2003,2:15:00 PM,mg/L,1.6,0.3,DHEC
CW-021,11/6/2003,12:10:00 PM,mg/L,0.063,0.3,DHEC
CW-057,7/31/2003,3:05:00 PM,mg/L,0.11,0.3,DHEC
RL-03353,8/14/2003,10:45:00 AM,mg/L,0.21,0.3,DHEC
CW-236,9/8/2003,2:20:00 PM,mg/L,0.18,0.3,DHEC
CW-145,1/22/2003,2:30:00 PM,mg/L,0.11,0.3,DHEC
RS-03511,6/19/2003,10:45:00 AM,mg/L,0.078,0.3,DHEC
CW-016,10/30/2003,2:50:00 PM,mg/L,0.79,0.3,DHEC
CL-089,11/6/2003,10:10:00 AM,mg/L,0.35,0.3,DHEC
RL-03336,3/26/2003,11:55:00 AM,mg/L,0.26,0.3,DHEC
CW-036,2/11/2003,1:45:00 PM,mg/L,3.7,0.3,DHEC
CL-089,10/9/2003,10:10:00 AM,mg/L,0.23,0.3,DHEC
CW-237,8/5/2003,11:40:00 AM,mg/L,0.025,0.3,DHEC
CW-021,7/1/2003,11:55:00 AM,mg/L,0.04,0.3,DHEC
CW-041,10/30/2003,2:00:00 PM,mg/L,0.44,0.3,DHEC
CW-222,6/30/2003,11:40:00 AM,mg/L,0.3,0.3,DHEC
CW-016,11/20/2003,3:35:00 PM,mg/L,0.82,0.3,DHEC
CL-089,2/20/2003,10:20:00 AM,mg/L,0.63,0.3,DHEC
RS-03511,5/21/2003,2:20:00 PM,mg/L,0.14,0.3,DHEC
RS-03511,9/17/2003,10:30:00 AM,mg/L,0.081,0.3,DHEC
CW-014,5/21/2003,1:35:00 PM,mg/L,0.26,0.3,DHEC
CW-231,7/17/2003,10:10:00 AM,mg/L,0.18,0.3,DHEC
RL-03332,10/29/2003,1:45:00 PM,mg/L,0.58,0.3,DHEC
CW-021,8/5/2003,12:15:00 PM,mg/L,0.027,0.3,DHEC
RS-03511,3/10/2003,3:05:00 PM,mg/L,0.13,0.3,DHEC
CW-145,9/17/2003,11:00:00 AM,mg/L,0.059,0.3,DHEC
CW-145,8/27/2003,11:50:00 AM,mg/L,0.16,0.3,DHEC
RL-03332,4/30/2003,11:00:00 AM,mg/L,0.38,0.3,DHEC
CW-079,5/15/2003,9:35:00 AM,mg/L,0.073,0.3,DHEC
CW-166,11/19/2003,10:00:00 AM,mg/L,0.43,0.3,DHEC
CW-017,5/20/2003,10:05:00 AM,mg/L,0.18,0.3,DHEC
CW-021,5/15/2003,12:30:00 PM,mg/L,0.067,0.3,DHEC
CW-225,11/12/2003,12:15:00 PM,mg/L,2.3,0.3,DHEC
CW-231,8/14/2003,10:20:00 AM,mg/L,0.2,0.3,DHEC
CW-079,6/5/2003,9:45:00 AM,mg/L,0.11,0.3,DHEC
CW-021,6/5/2003,12:50:00 PM,mg/L,0.067,0.3,DHEC
CW-145,4/1/2003,10:45:00 AM,mg/L,0.23,0.3,DHEC
CW-036,4/1/2003,11:15:00 AM,mg/L,3.2,0.3,DHEC
CW-017,2/11/2003,11:00:00 AM,mg/L,0.18,0.3,DHEC
CW-250,1/2/2003,12:05:00 PM,mg/L,0.58,0.3,DHEC
RL-03458,12/18/2003,11:55:00 AM,mg/L,0.62,0.3,DHEC
CW-080,12/3/2003,10:00:00 AM,mg/L,0.079,0.3,DHEC
CW-206,9/4/2003,11:00:00 AM,mg/L,0.33,0.3,DHEC
CW-233,1/27/2003,1:45:00 PM,mg/L,0.26,0.3,DHEC
RL-03336,7/1/2003,10:10:00 AM,mg/L,0.06,0.3,DHEC
CW-083,12/11/2003,10:30:00 AM,mg/L,0.25,0.3,DHEC
CW-079,1/21/2003,9:35:00 AM,mg/L,0.03,0.3,DHEC
CW-072,6/9/2003,11:40:00 AM,mg/L,0.076,0.3,DHEC
CW-072,8/21/2003,11:30:00 AM,mg/L,0.1,0.3,DHEC
CW-080,2/10/2003,9:10:00 AM,mg/L,0.11,0.3,DHEC
CW-021,10/9/2003,12:40:00 PM,mg/L,0.082,0.3,DHEC
CW-036,12/11/2003,11:00:00 AM,mg/L,1.4,0.3,DHEC
CW-166,2/4/2003,12:45:00 PM,mg/L,0.52,0.3,DHEC
CW-080,5/15/2003,9:15:00 AM,mg/L,0.066,0.3,DHEC
CW-080,11/6/2003,9:20:00 AM,mg/L,0.032,0.3,DHEC
RL-03353,6/30/2003,10:40:00 AM,mg/L,0.28,0.3,DHEC
CW-235,5/5/2003,10:15:00 AM,mg/L,0.24,0.3,DHEC
CW-237,12/3/2003,12:45:00 PM,mg/L,0.058,0.3,DHEC
CW-083,11/5/2003,2:15:00 PM,mg/L,0.14,0.3,DHEC
CW-222,1/22/2003,9:55:00 AM,mg/L,0.42,0.3,DHEC
CW-225,6/4/2003,10:30:00 AM,mg/L,0.59,0.3,DHEC
CW-036,3/10/2003,11:50:00 AM,mg/L,5.4,0.3,DHEC
CW-233,4/14/2003,2:10:00 PM,mg/L,0.13,0.3,DHEC
CW-233,8/26/2003,9:50:00 AM,mg/L,0.19,0.3,DHEC
CW-237,9/11/2003,11:45:00 AM,mg/L,0.071,0.3,DHEC
RL-03332,11/13/2003,10:40:00 AM,mg/L,0.62,0.3,DHEC
RL-03353,9/29/2003,11:15:00 AM,mg/L,0.46,0.3,DHEC
CW-057,2/20/2003,3:40:00 PM,mg/L,0.6,0.3,DHEC
CW-166,7/31/2003,10:00:00 AM,mg/L,0.18,0.3,DHEC
RS-03511,11/3/2003,2:25:00 PM,mg/L,0.042,0.3,DHEC
CW-014,11/3/2003,1:50:00 PM,mg/L,0.14,0.3,DHEC
RL-03353,10/29/2003,2:25:00 PM,mg/L,0.55,0.3,DHEC
CW-234,2/12/2003,12:30:00 PM,mg/L,0.082,0.3,DHEC
CW-021,3/20/2003,10:00:00 AM,mg/L,0.18,0.3,DHEC
CW-145,6/19/2003,2:40:00 PM,mg/L,0.22,0.3,DHEC
RL-03332,7/17/2003,12:00:00 PM,mg/L,0.29,0.3,DHEC
CW-235,8/26/2003,9:20:00 AM,mg/L,0.053,0.3,DHEC
CW-206,2/4/2003,11:25:00 AM,mg/L,0.42,0.3,DHEC
RS-03511,7/8/2003,10:40:00 AM,mg/L,0.11,0.3,DHEC
CW-231,4/17/2003,1:40:00 PM,mg/L,0.038,0.3,DHEC
CL-089,3/26/2003,11:25:00 AM,mg/L,0.28,0.3,DHEC
CW-145,2/11/2003,2:45:00 PM,mg/L,0.32,0.3,DHEC
CW-021,1/21/2003,10:55:00 AM,mg/L,0.18,0.3,DHEC
CW-021,2/10/2003,10:50:00 AM,mg/L,0.18,0.3,DHEC
CW-236,5/5/2003,10:30:00 AM,mg/L,0.13,0.3,DHEC
CW-236,4/14/2003,2:25:00 PM,mg/L,0.073,0.3,DHEC
CW-036,11/4/2003,2:20:00 PM,mg/L,7.6,0.3,DHEC
CW-079,8/5/2003,9:45:00 AM,mg/L,0.041,0.3,DHEC
CW-235,2/12/2003,11:13:00 AM,mg/L,0.087,0.3,DHEC
CW-236,12/17/2003,10:50:00 AM,mg/L,0.24,0.3,DHEC
CW-083,1/22/2003,2:15:00 PM,mg/L,0.3,0.3,DHEC
RL-03458,7/17/2003,11:55:00 AM,mg/L,0.28,0.3,DHEC
CW-072,9/17/2003,11:10:00 AM,mg/L,0.028,0.3,DHEC
CW-250,3/5/2003,10:45:00 AM,mg/L,0.037,0.3,DHEC
CL-089,5/15/2003,10:05:00 AM,mg/L,0.31,0.3,DHEC
RL-03332,3/31/2003,2:40:00 PM,mg/L,0.44,0.3,DHEC
CW-236,8/26/2003,9:35:00 AM,mg/L,0.17,0.3,DHEC
RL-03336,12/3/2003,11:25:00 AM,mg/L,0.52,0.3,DHEC
CW-250,10/28/2003,12:35:00 PM,mg/L,0.025,0.3,DHEC
CW-017,7/8/2003,10:15:00 AM,mg/L,0.084,0.3,DHEC
RL-03351,12/18/2003,11:30:00 AM,mg/L,0.6,0.3,DHEC
CW-145,12/11/2003,10:15:00 AM,mg/L,0.067,0.3,DHEC
CW-225,8/26/2003,11:30:00 AM,mg/L,1.6,0.3,DHEC
CL-089,1/7/2003,10:35:00 AM,mg/L,0.45,0.3,DHEC
CW-080,1/21/2003,9:15:00 AM,mg/L,0.13,0.3,DHEC
CW-234,12/17/2003,11:40:00 AM,mg/L,0.11,0.3,DHEC
CW-225,4/15/2003,2:05:00 PM,mg/L,0.2,0.3,DHEC
RL-03458,3/31/2003,3:05:00 PM,mg/L,0.39,0.3,DHEC
CW-206,8/14/2003,10:00:00 AM,mg/L,0.37,0.3,DHEC
CW-016,2/20/2003,3:25:00 PM,mg/L,0.72,0.3,DHEC
RS-03511,10/1/2003,10:45:00 AM,mg/L,0.096,0.3,DHEC
CW-237,6/5/2003,12:15:00 PM,mg/L,0.057,0.3,DHEC
CW-017,12/11/2003,9:55:00 AM,mg/L,0.14,0.3,DHEC
CW-080,9/2/2003,9:35:00 AM,mg/L,0.11,0.3,DHEC
CW-236,6/2/2003,1:45:00 PM,mg/L,0.22,0.3,DHEC
