StationID,ActivityStartDate,ActivityStartTime/Time,Ammonia_units,Ammonia,depth_m,source
CW-083,8/21/2007,9:05:00 AM,mg/L,0.15,0.3,DHEC
CW-080,4/24/2007,10:25:00 AM,mg/L,0.17,0.3,DHEC
CW-006,7/30/2007,11:23:00 AM,mg/L,0.1,0.3,DHEC
RL-06429,3/29/2007,10:50:00 AM,mg/L,0.18,0.3,DHEC
CW-240,11/1/2007,10:15:00 AM,mg/L,0.067,0.3,DHEC
CW-185,7/10/2007,11:16:00 AM,mg/L,0.23,0.3,DHEC
CW-021,7/17/2007,1:30:00 PM,mg/L,0.088,0.3,DHEC
CW-029,9/26/2007,10:05:00 AM,mg/L,0.088,0.3,DHEC
CW-233,11/13/2007,10:33:00 AM,mg/L,0.058,0.3,DHEC
CW-236,9/18/2007,11:16:00 AM,mg/L,0.16,0.3,DHEC
CW-082,12/3/2007,11:36:00 AM,mg/L,0.07,0.3,DHEC
CW-083,2/20/2007,9:18:00 AM,mg/L,0.16,0.3,DHEC
CW-250,8/9/2007,9:55:00 AM,mg/L,0.093,0.3,DHEC
CW-221,10/2/2007,11:08:00 AM,mg/L,0.16,0.3,DHEC
CL-021,2/8/2007,9:10:00 AM,mg/L,0.068,0.3,DHEC
CW-002,3/20/2007,9:30:00 AM,mg/L,0.3,0.3,DHEC
CW-234,4/4/2007,12:22:00 PM,mg/L,0.16,0.3,DHEC
CW-209,9/4/2007,11:20:00 AM,mg/L,0.078,0.3,DHEC
CW-064,9/12/2007,10:41:00 AM,mg/L,0.41,0.3,DHEC
CW-079,3/20/2007,11:05:00 AM,mg/L,0.16,0.3,DHEC
CW-234,2/14/2007,11:35:00 AM,mg/L,0.29,0.3,DHEC
CW-029,6/25/2007,10:25:00 AM,mg/L,0.39,0.3,DHEC
CW-017,8/8/2007,8:41:00 AM,mg/L,0.17,0.3,DHEC
CW-233,4/4/2007,11:27:00 AM,mg/L,0.13,0.3,DHEC
CW-096,3/20/2007,10:11:00 AM,mg/L,0.28,0.3,DHEC
CW-221,1/16/2007,10:56:00 AM,mg/L,0.11,0.3,DHEC
CW-131,3/6/2007,12:50:00 PM,mg/L,0.57,0.3,DHEC
CW-006,2/21/2007,11:36:00 AM,mg/L,0.23,0.3,DHEC
CW-013,9/12/2007,11:16:00 AM,mg/L,0.36,0.3,DHEC
CW-145,6/14/2007,9:14:00 AM,mg/L,0.84,0.3,DHEC
CW-083,7/17/2007,9:26:00 AM,mg/L,0.41,0.3,DHEC
RS-07043,2/20/2007,10:50:00 AM,mg/L,0.35,0.3,DHEC
CW-040,6/6/2007,12:50:00 PM,mg/L,0.75,0.3,DHEC
RS-07059,6/12/2007,1:13:00 PM,mg/L,0.51,0.3,DHEC
RL-07003,9/20/2007,10:53:00 AM,mg/L,0.063,0.3,DHEC
RL-06429,1/31/2007,12:16:00 PM,mg/L,0.086,0.3,DHEC
CW-064,11/13/2007,10:48:00 AM,mg/L,2.6,0.3,DHEC
CW-017,5/8/2007,9:27:00 AM,mg/L,0.41,0.3,DHEC
CW-005,1/17/2007,9:57:00 AM,mg/L,0.39,0.3,DHEC
CW-232,5/2/2007,1:10:00 PM,mg/L,0.46,0.3,DHEC
CW-131,10/3/2007,11:54:00 AM,mg/L,0.27,0.3,DHEC
CW-207,4/12/2007,11:05:00 AM,mg/L,0.11,0.3,DHEC
CW-036,6/19/2007,1:09:00 PM,mg/L,0.57,0.3,DHEC
CW-013,10/3/2007,10:46:00 AM,mg/L,0.13,0.3,DHEC
CL-021,8/9/2007,1:05:00 PM,mg/L,0.14,0.3,DHEC
CW-221,8/7/2007,10:16:00 AM,mg/L,0.05,0.3,DHEC
CW-154,3/20/2007,9:55:00 AM,mg/L,0.21,0.3,DHEC
CW-080,8/20/2007,9:20:00 AM,mg/L,0.1,0.3,DHEC
CW-088,5/30/2007,9:31:00 AM,mg/L,1.2,0.3,DHEC
RS-07059,9/5/2007,1:33:00 PM,mg/L,0.15,0.3,DHEC
CW-005,3/14/2007,11:09:00 AM,mg/L,0.19,0.3,DHEC
CW-005,6/25/2007,12:43:00 PM,mg/L,0.5,0.3,DHEC
CW-064,6/19/2007,10:32:00 AM,mg/L,0.81,0.3,DHEC
CW-057,9/13/2007,11:34:00 AM,mg/L,0.16,0.3,DHEC
CW-236,2/14/2007,9:53:00 AM,mg/L,0.28,0.3,DHEC
CW-005,4/26/2007,10:38:00 AM,mg/L,0.52,0.3,DHEC
CW-057,8/9/2007,10:19:00 AM,mg/L,0.052,0.3,DHEC
CW-096,12/13/2007,11:52:00 AM,mg/L,0.09,0.3,DHEC
CW-002,8/21/2007,9:35:00 AM,mg/L,0.57,0.3,DHEC
CW-017,4/4/2007,1:59:00 PM,mg/L,0.25,0.3,DHEC
CW-221,9/5/2007,9:39:00 AM,mg/L,0.34,0.3,DHEC
CW-229,6/14/2007,9:40:00 AM,mg/L,0.15,0.3,DHEC
CW-232,8/7/2007,11:36:00 AM,mg/L,0.12,0.3,DHEC
CW-155,7/30/2007,10:50:00 AM,mg/L,0.088,0.3,DHEC
CW-235,5/8/2007,2:20:00 PM,mg/L,0.25,0.3,DHEC
CL-089,7/12/2007,11:30:00 AM,mg/L,0.12,0.3,DHEC
CW-234,3/7/2007,10:03:00 AM,mg/L,0.22,0.3,DHEC
CW-185,5/2/2007,12:14:00 PM,mg/L,0.42,0.3,DHEC
CW-014,10/2/2007,10:02:00 AM,mg/L,0.084,0.3,DHEC
CW-040,7/11/2007,11:14:00 AM,mg/L,0.085,0.3,DHEC
CW-047,7/10/2007,10:45:00 AM,mg/L,0.31,0.3,DHEC
CW-040,5/8/2007,1:56:00 PM,mg/L,0.24,0.3,DHEC
CW-033,9/20/2007,10:45:00 AM,mg/L,0.068,0.3,DHEC
CW-021,2/13/2007,12:30:00 PM,mg/L,0.42,0.3,DHEC
CW-236,6/12/2007,10:23:00 AM,mg/L,0.58,0.3,DHEC
CW-209,10/4/2007,11:20:00 AM,mg/L,0.096,0.3,DHEC
CW-232,9/4/2007,1:40:00 PM,mg/L,0.44,0.3,DHEC
CW-234,7/11/2007,9:04:00 AM,mg/L,0.071,0.3,DHEC
RL-07003,6/26/2007,12:27:00 PM,mg/L,0.29,0.3,DHEC
CW-174,5/31/2007,9:54:00 AM,mg/L,0.94,0.3,DHEC
CW-185,1/2/2007,12:05:00 PM,mg/L,0.057,0.3,DHEC
CW-225,7/30/2007,11:11:00 AM,mg/L,0.06,0.3,DHEC
RS-07043,4/3/2007,9:45:00 AM,mg/L,0.24,0.3,DHEC
CW-208,10/4/2007,10:05:00 AM,mg/L,0.16,0.3,DHEC
CL-021,9/13/2007,10:03:00 AM,mg/L,0.24,0.3,DHEC
RS-07043,11/7/2007,9:50:00 AM,mg/L,0.17,0.3,DHEC
CW-203,7/10/2007,10:55:00 AM,mg/L,0.18,0.3,DHEC
CW-174,6/26/2007,12:00:00 PM,mg/L,0.39,0.3,DHEC
CW-145,7/10/2007,8:50:00 AM,mg/L,0.26,0.3,DHEC
CW-016,3/7/2007,9:00:00 AM,mg/L,0.34,0.3,DHEC
CW-080,12/5/2007,10:45:00 AM,mg/L,0.099,0.3,DHEC
CL-021,6/13/2007,11:02:00 AM,mg/L,0.23,0.3,DHEC
CW-096,10/30/2007,12:21:00 PM,mg/L,0.069,0.3,DHEC
CW-016F,3/15/2007,11:07:00 AM,mg/L,0.19,0.3,DHEC
CW-175,6/26/2007,11:38:00 AM,mg/L,0.49,0.3,DHEC
CW-240,12/6/2007,9:50:00 AM,mg/L,0.056,0.3,DHEC
CW-151,5/2/2007,10:29:00 AM,mg/L,0.53,0.3,DHEC
CW-212,4/26/2007,9:29:00 AM,mg/L,0.38,0.3,DHEC
CW-174,9/20/2007,10:24:00 AM,mg/L,0.12,0.3,DHEC
CW-131,5/2/2007,12:46:00 PM,mg/L,0.7,0.3,DHEC
CW-222,11/1/2007,11:25:00 AM,mg/L,0.078,0.3,DHEC
CW-229,2/15/2007,9:45:00 AM,mg/L,0.14,0.3,DHEC
CW-072,2/14/2007,10:25:00 AM,mg/L,0.41,0.3,DHEC
CW-206,2/22/2007,9:40:00 AM,mg/L,0.24,0.3,DHEC
CW-174,2/22/2007,10:36:00 AM,mg/L,0.14,0.3,DHEC
RL-06429,6/26/2007,11:25:00 AM,mg/L,0.31,0.3,DHEC
CW-224,3/20/2007,10:38:00 AM,mg/L,0.31,0.3,DHEC
CW-096,2/21/2007,12:28:00 PM,mg/L,0.25,0.3,DHEC
CW-088,1/24/2007,8:59:00 AM,mg/L,0.11,0.3,DHEC
CL-089,2/15/2007,12:30:00 PM,mg/L,0.11,0.3,DHEC
RS-07059,5/7/2007,1:26:00 PM,mg/L,0.25,0.3,DHEC
CW-047,4/3/2007,11:36:00 AM,mg/L,0.17,0.3,DHEC
CW-009,1/16/2007,10:15:00 AM,mg/L,0.19,0.3,DHEC
CW-096,6/25/2007,12:05:00 PM,mg/L,0.36,0.3,DHEC
CW-029,8/22/2007,9:53:00 AM,mg/L,0.076,0.3,DHEC
CW-237,5/1/2007,10:40:00 AM,mg/L,0.54,0.3,DHEC
CW-246,7/25/2007,10:00:00 AM,mg/L,0.076,0.3,DHEC
CW-036,8/21/2007,9:35:00 AM,mg/L,0.12,0.3,DHEC
RS-07043,10/3/2007,10:16:00 AM,mg/L,0.28,0.3,DHEC
CW-096,7/30/2007,12:00:00 PM,mg/L,0.057,0.3,DHEC
CW-040,8/8/2007,10:34:00 AM,mg/L,0.086,0.3,DHEC
CW-233,12/3/2007,11:24:00 AM,mg/L,0.061,0.3,DHEC
CW-250,10/11/2007,10:10:00 AM,mg/L,0.084,0.3,DHEC
CW-029,3/14/2007,9:46:00 AM,mg/L,0.19,0.3,DHEC
CW-203,3/13/2007,10:49:00 AM,mg/L,0.14,0.3,DHEC
CW-011,2/20/2007,11:36:00 AM,mg/L,0.18,0.3,DHEC
RL-06429,12/27/2007,1:12:00 PM,mg/L,0.082,0.3,DHEC
CW-166,6/4/2008,10:25:00 AM,mg/L,0.17,0.3,DHEC
RS-08073,4/24/2008,12:40:00 PM,mg/L,0.054,0.3,DHEC
CW-079,1/16/2008,9:55:00 AM,mg/L,0.053,0.3,DHEC
RL-08046,2/27/2008,9:44:00 AM,mg/L,0.056,0.3,DHEC
CW-036,10/8/2008,9:50:00 AM,mg/L,0.1,0.3,DHEC
CW-017,4/15/2008,9:27:00 AM,mg/L,0.23,0.3,DHEC
RL-01007,7/24/2008,11:33:00 AM,mg/L,0.05,0.3,DHEC
CW-021,6/4/2008,11:35:00 AM,mg/L,0.15,0.3,DHEC
RL-08035,1/16/2008,11:15:00 AM,mg/L,0.096,0.3,DHEC
RL-08046,5/14/2008,10:29:00 AM,mg/L,0.17,0.3,DHEC
CW-145,2/20/2008,9:24:00 AM,mg/L,0.059,0.3,DHEC
CW-225,5/7/2008,12:18:00 PM,mg/L,0.12,0.3,DHEC
CW-237,3/17/2008,11:05:00 AM,mg/L,0.06,0.3,DHEC
CW-222,5/15/2008,11:30:00 AM,mg/L,0.19,0.3,DHEC
CW-206,3/13/2008,10:30:00 AM,mg/L,0.082,0.3,DHEC
CW-234,6/4/2008,10:06:00 AM,mg/L,0.12,0.3,DHEC
CW-166,7/8/2008,10:25:00 AM,mg/L,0.065,0.3,DHEC
CW-057,5/14/2008,11:24:00 AM,mg/L,0.091,0.3,DHEC
CW-064,4/22/2008,10:22:00 AM,mg/L,0.09,0.3,DHEC
CW-036,9/2/2008,11:21:00 AM,mg/L,0.12,0.3,DHEC
CW-036,4/22/2008,9:43:00 AM,mg/L,0.072,0.3,DHEC
CW-166,10/22/2008,11:30:00 AM,mg/L,0.069,0.3,DHEC
CW-079,9/25/2008,11:00:00 AM,mg/L,0.07,0.3,DHEC
CW-083,9/2/2008,10:31:00 AM,mg/L,0.16,0.3,DHEC
RL-08046,12/29/2008,12:25:00 PM,mg/L,0.086,0.3,DHEC
CW-231,7/24/2008,12:28:00 PM,mg/L,0.17,0.3,DHEC
CW-083,7/22/2008,9:27:00 AM,mg/L,0.15,0.3,DHEC
CW-231,3/26/2008,2:12:00 PM,mg/L,0.17,0.3,DHEC
CW-036,1/16/2008,2:19:00 PM,mg/L,0.12,0.3,DHEC
RS-08073,2/7/2008,12:40:00 PM,mg/L,0.06,0.3,DHEC
RL-08035,9/25/2008,12:15:00 PM,mg/L,0.057,0.3,DHEC
CW-231,1/23/2008,11:29:00 AM,mg/L,0.059,0.3,DHEC
RL-08035,4/24/2008,11:50:00 AM,mg/L,0.098,0.3,DHEC
CW-057,2/27/2008,8:47:00 AM,mg/L,0.084,0.3,DHEC
CW-014,5/7/2008,11:30:00 AM,mg/L,0.058,0.3,DHEC
CW-036,8/20/2008,10:03:00 AM,mg/L,0.22,0.3,DHEC
CW-014,7/22/2008,11:08:00 AM,mg/L,0.17,0.3,DHEC
CW-036,6/17/2008,9:47:00 AM,mg/L,0.15,0.3,DHEC
CW-234,5/6/2008,9:38:00 AM,mg/L,0.17,0.3,DHEC
CW-080,4/24/2008,9:20:00 AM,mg/L,0.067,0.3,DHEC
CW-250,5/15/2008,10:20:00 AM,mg/L,0.1,0.3,DHEC
CW-250,10/28/2008,10:55:00 AM,mg/L,0.064,0.3,DHEC
CW-082,3/17/2008,12:00:00 PM,mg/L,0.06,0.3,DHEC
CW-145,1/16/2008,1:32:00 PM,mg/L,0.064,0.3,DHEC
CW-234,12/18/2008,9:43:00 AM,mg/L,0.057,0.3,DHEC
CW-166,1/15/2008,11:40:00 AM,mg/L,0.091,0.3,DHEC
CW-064,7/22/2008,10:26:00 AM,mg/L,0.2,0.3,DHEC
CW-079,6/19/2008,11:45:00 AM,mg/L,0.07,0.3,DHEC
CW-222,3/13/2008,11:20:00 AM,mg/L,0.14,0.3,DHEC
CL-089,6/19/2008,12:05:00 PM,mg/L,0.082,0.3,DHEC
RL-01007,4/28/2008,10:47:00 AM,mg/L,0.1,0.3,DHEC
CW-021,1/15/2008,10:40:00 AM,mg/L,0.1,0.3,DHEC
CW-231,6/12/2008,12:39:00 PM,mg/L,0.17,0.3,DHEC
CW-080,3/6/2008,9:05:00 AM,mg/L,0.053,0.3,DHEC
CW-016,9/10/2008,9:23:00 AM,mg/L,0.066,0.3,DHEC
CW-236,12/18/2008,11:00:00 AM,mg/L,0.066,0.3,DHEC
CW-233,9/10/2008,10:50:00 AM,mg/L,0.06,0.3,DHEC
RL-08046,10/9/2008,12:17:00 PM,mg/L,0.16,0.3,DHEC
CW-064,2/20/2008,10:49:00 AM,mg/L,0.18,0.3,DHEC
RL-01007,6/12/2008,11:17:00 AM,mg/L,0.11,0.3,DHEC
RL-08046,6/12/2008,11:33:00 AM,mg/L,0.16,0.3,DHEC
CW-057,10/9/2008,9:50:00 AM,mg/L,0.13,0.3,DHEC
CW-250,3/13/2008,10:15:00 AM,mg/L,0.095,0.3,DHEC
CW-225,12/4/2008,1:19:00 PM,mg/L,0.067,0.3,DHEC
CW-233,12/18/2008,10:31:00 AM,mg/L,0.087,0.3,DHEC
CW-072,6/4/2008,11:28:00 AM,mg/L,0.11,0.3,DHEC
RL-08035,7/10/2008,11:25:00 AM,mg/L,0.051,0.3,DHEC
CW-083,2/20/2008,9:44:00 AM,mg/L,0.094,0.3,DHEC
CW-237,7/8/2008,11:00:00 AM,mg/L,0.056,0.3,DHEC
RL-08062,4/28/2008,10:20:00 AM,mg/L,0.18,0.3,DHEC
CW-166,9/2/2008,10:40:00 AM,mg/L,0.073,0.3,DHEC
CW-079,7/10/2008,9:55:00 AM,mg/L,0.15,0.3,DHEC
CW-206,1/10/2008,11:05:00 AM,mg/L,0.11,0.3,DHEC
CW-206,6/24/2008,10:15:00 AM,mg/L,0.083,0.3,DHEC
CW-083,6/17/2008,9:15:00 AM,mg/L,0.17,0.3,DHEC
RL-08035,12/4/2008,12:55:00 PM,mg/L,0.083,0.3,DHEC
RL-01007,1/23/2008,12:10:00 PM,mg/L,0.16,0.3,DHEC
CW-082,1/15/2008,11:10:00 AM,mg/L,0.095,0.3,DHEC
CW-082,5/21/2008,12:55:00 PM,mg/L,0.2,0.3,DHEC
CW-234,9/10/2008,9:46:00 AM,mg/L,0.05,0.3,DHEC
CW-064,3/17/2008,12:12:00 PM,mg/L,0.16,0.3,DHEC
CW-082,10/22/2008,12:50:00 PM,mg/L,0.094,0.3,DHEC
CL-089,10/23/2008,11:05:00 AM,mg/L,0.067,0.3,DHEC
CW-072,1/15/2008,2:05:00 PM,mg/L,0.071,0.3,DHEC
CW-014,3/17/2008,12:56:00 PM,mg/L,0.099,0.3,DHEC
CW-233,7/8/2008,9:41:00 AM,mg/L,0.11,0.3,DHEC
CW-166,5/21/2008,11:25:00 AM,mg/L,0.18,0.3,DHEC
CW-233,4/15/2008,11:18:00 AM,mg/L,0.078,0.3,DHEC
CW-017,1/15/2008,11:16:00 AM,mg/L,0.079,0.3,DHEC
CW-021,9/2/2008,11:35:00 AM,mg/L,0.15,0.3,DHEC
CW-206,2/14/2008,10:20:00 AM,mg/L,0.073,0.3,DHEC
RS-08073,10/23/2008,12:35:00 PM,mg/L,0.068,0.3,DHEC
CW-036,5/7/2008,10:10:00 AM,mg/L,0.17,0.3,DHEC
RL-08062,2/26/2008,9:49:00 AM,mg/L,0.096,0.3,DHEC
CW-079,8/27/2008,10:05:00 AM,mg/L,0.18,0.3,DHEC
RL-01007,12/29/2008,12:35:00 PM,mg/L,0.11,0.3,DHEC
RL-01007,10/9/2008,12:31:00 PM,mg/L,0.089,0.3,DHEC
CW-014,8/20/2008,11:16:00 AM,mg/L,0.16,0.3,DHEC
CW-080,1/16/2008,9:35:00 AM,mg/L,0.071,0.3,DHEC
CW-064,10/8/2008,10:20:00 AM,mg/L,0.22,0.3,DHEC
CW-016,7/8/2008,9:11:00 AM,mg/L,0.21,0.3,DHEC
CW-080,7/10/2008,9:25:00 AM,mg/L,0.067,0.3,DHEC
RL-08035,3/6/2008,11:25:00 AM,mg/L,0.088,0.3,DHEC
CW-206,5/15/2008,10:40:00 AM,mg/L,0.087,0.3,DHEC
CW-014,6/17/2008,11:14:00 AM,mg/L,0.1,0.3,DHEC
CW-235,3/18/2008,11:02:00 AM,mg/L,0.069,0.3,DHEC
CW-036,2/20/2008,10:16:00 AM,mg/L,0.099,0.3,DHEC
CW-016,5/6/2008,9:17:00 AM,mg/L,0.18,0.3,DHEC
RL-08062,7/24/2008,10:32:00 AM,mg/L,0.14,0.3,DHEC
CW-014,12/4/2008,12:10:00 PM,mg/L,0.051,0.3,DHEC
CW-225,4/22/2008,12:52:00 PM,mg/L,0.14,0.3,DHEC
RL-08062,10/9/2008,10:55:00 AM,mg/L,0.16,0.3,DHEC
RS-08073,8/27/2008,12:05:00 PM,mg/L,0.15,0.3,DHEC
CW-072,2/13/2008,10:27:00 AM,mg/L,0.058,0.3,DHEC
CW-231,2/26/2008,9:01:00 AM,mg/L,0.082,0.3,DHEC
CW-250,1/10/2008,10:40:00 AM,mg/L,0.061,0.3,DHEC
CW-236,4/15/2008,10:18:00 AM,mg/L,0.07,0.3,DHEC
CW-057,3/26/2008,11:00:00 AM,mg/L,0.12,0.3,DHEC
CW-080,2/7/2008,9:40:00 AM,mg/L,0.075,0.3,DHEC
CW-014,4/22/2008,10:55:00 AM,mg/L,0.081,0.3,DHEC
CW-016,2/13/2008,8:41:00 AM,mg/L,0.092,0.3,DHEC
CW-237,9/2/2008,11:10:00 AM,mg/L,0.059,0.3,DHEC
CW-080,6/19/2008,11:25:00 AM,mg/L,0.11,0.3,DHEC
CW-231,4/29/2008,9:43:00 AM,mg/L,0.063,0.3,DHEC
CW-083,1/16/2008,1:54:00 PM,mg/L,0.081,0.3,DHEC
CW-021,7/8/2008,11:30:00 AM,mg/L,0.13,0.3,DHEC
CW-237,6/4/2008,11:05:00 AM,mg/L,0.16,0.3,DHEC
CW-234,3/18/2008,8:57:00 AM,mg/L,0.073,0.3,DHEC
CW-233,2/13/2008,9:37:00 AM,mg/L,0.087,0.3,DHEC
CW-225,10/8/2008,12:04:00 PM,mg/L,0.1,0.3,DHEC
RL-08046,3/26/2008,12:54:00 PM,mg/L,0.1,0.3,DHEC
CW-021,4/21/2008,10:40:00 AM,mg/L,0.075,0.3,DHEC
RL-08046,7/24/2008,11:13:00 AM,mg/L,0.15,0.3,DHEC
CW-083,3/17/2008,10:32:00 AM,mg/L,0.17,0.3,DHEC
CL-089,4/24/2008,10:45:00 AM,mg/L,0.11,0.3,DHEC
CW-234,4/15/2008,11:52:00 AM,mg/L,0.098,0.3,DHEC
CW-057,6/12/2008,9:45:00 AM,mg/L,0.068,0.3,DHEC
CW-064,6/17/2008,10:32:00 AM,mg/L,0.092,0.3,DHEC
CW-064,9/2/2008,12:00:00 PM,mg/L,0.15,0.3,DHEC
CW-236,6/4/2008,11:02:00 AM,mg/L,0.15,0.3,DHEC
RL-08062,5/14/2008,9:28:00 AM,mg/L,0.12,0.3,DHEC
CW-082,2/12/2008,12:20:00 PM,mg/L,0.071,0.3,DHEC
RL-08035,8/27/2008,11:20:00 AM,mg/L,0.28,0.3,DHEC
CW-057,4/28/2008,12:06:00 PM,mg/L,0.11,0.3,DHEC
CW-231,10/9/2008,1:17:00 PM,mg/L,0.1,0.3,DHEC
CW-083,5/7/2008,9:37:00 AM,mg/L,0.17,0.3,DHEC
CW-237,5/21/2008,12:05:00 PM,mg/L,0.062,0.3,DHEC
CW-016,1/15/2008,11:35:00 AM,mg/L,0.057,0.3,DHEC
CW-166,3/17/2008,10:20:00 AM,mg/L,0.1,0.3,DHEC
CW-237,4/21/2008,10:15:00 AM,mg/L,0.097,0.3,DHEC
CW-080,8/27/2008,9:45:00 AM,mg/L,0.15,0.3,DHEC
CW-166,12/1/2008,10:15:00 AM,mg/L,0.055,0.3,DHEC
CL-089,2/7/2008,11:15:00 AM,mg/L,0.11,0.3,DHEC
CW-016,4/15/2008,9:02:00 AM,mg/L,0.12,0.3,DHEC
CW-082,4/21/2008,11:00:00 AM,mg/L,0.083,0.3,DHEC
CW-017,12/18/2008,12:50:00 PM,mg/L,0.17,0.3,DHEC
CW-222,6/24/2008,11:25:00 AM,mg/L,0.12,0.3,DHEC
CW-079,12/4/2008,11:55:00 AM,mg/L,0.091,0.3,DHEC
RL-01007,5/14/2008,10:15:00 AM,mg/L,0.092,0.3,DHEC
CW-016,3/18/2008,8:28:00 AM,mg/L,0.27,0.3,DHEC
CL-089,7/10/2008,10:20:00 AM,mg/L,0.064,0.3,DHEC
CW-057,1/23/2008,9:24:00 AM,mg/L,0.12,0.3,DHEC
CW-145,5/7/2008,9:08:00 AM,mg/L,0.12,0.3,DHEC
CW-072,5/6/2008,10:50:00 AM,mg/L,0.068,0.3,DHEC
RL-08035,2/7/2008,11:55:00 AM,mg/L,0.19,0.3,DHEC
CW-145,9/2/2008,10:00:00 AM,mg/L,0.12,0.3,DHEC
CW-021,5/21/2008,12:30:00 PM,mg/L,0.18,0.3,DHEC
CW-235,1/15/2008,1:30:00 PM,mg/L,0.06,0.3,DHEC
RL-08046,1/23/2008,12:00:00 PM,mg/L,0.11,0.3,DHEC
CW-145,3/17/2008,10:10:00 AM,mg/L,0.052,0.3,DHEC
CW-072,9/10/2008,2:23:00 PM,mg/L,0.24,0.3,DHEC
CW-236,5/6/2008,10:27:00 AM,mg/L,0.095,0.3,DHEC
CW-021,2/12/2008,11:50:00 AM,mg/L,0.073,0.3,DHEC
CW-166,4/21/2008,9:35:00 AM,mg/L,0.11,0.3,DHEC
RL-08062,6/12/2008,10:29:00 AM,mg/L,0.22,0.3,DHEC
RL-01007,3/26/2008,1:12:00 PM,mg/L,0.061,0.3,DHEC
CW-222,1/10/2008,12:55:00 PM,mg/L,0.24,0.3,DHEC
CW-064,5/7/2008,10:41:00 AM,mg/L,0.15,0.3,DHEC
CW-064,1/29/2008,9:11:00 AM,mg/L,2,0.3,DHEC
CW-083,10/8/2008,9:21:00 AM,mg/L,0.16,0.3,DHEC
CW-225,1/29/2008,10:51:00 AM,mg/L,0.08,0.3,DHEC
CW-235,5/6/2008,11:15:00 AM,mg/L,0.07,0.3,DHEC
RL-01007,2/27/2008,9:34:00 AM,mg/L,0.056,0.3,DHEC
CW-016,8/12/2008,9:11:00 AM,mg/L,0.076,0.3,DHEC
CW-036,3/17/2008,11:14:00 AM,mg/L,0.13,0.3,DHEC
CW-237,1/15/2008,10:10:00 AM,mg/L,0.098,0.3,DHEC
CW-145,6/17/2008,8:50:00 AM,mg/L,0.18,0.3,DHEC
CW-083,4/22/2008,9:17:00 AM,mg/L,0.099,0.3,DHEC
CW-222,10/28/2008,12:05:00 PM,mg/L,0.055,0.3,DHEC
CW-235,12/18/2008,12:19:00 PM,mg/L,0.068,0.3,DHEC
RL-08046,4/28/2008,11:15:00 AM,mg/L,0.2,0.3,DHEC
RL-08062,3/26/2008,11:48:00 AM,mg/L,0.12,0.3,DHEC
CW-222,2/14/2008,11:25:00 AM,mg/L,0.23,0.3,DHEC
CW-233,3/18/2008,9:37:00 AM,mg/L,0.088,0.3,DHEC
CW-233,6/4/2008,10:33:00 AM,mg/L,0.12,0.3,DHEC
RL-08062,1/23/2008,10:31:00 AM,mg/L,0.12,0.3,DHEC
CW-036,7/22/2008,9:52:00 AM,mg/L,0.12,0.3,DHEC
CW-014,10/8/2008,11:22:00 AM,mg/L,0.16,0.3,DHEC
CW-064,8/20/2008,10:32:00 AM,mg/L,0.18,0.3,DHEC
CW-021,10/22/2008,12:30:00 PM,mg/L,0.052,0.3,DHEC
CL-089,1/16/2008,10:30:00 AM,mg/L,0.053,0.3,DHEC
CW-231,5/14/2008,12:11:00 PM,mg/L,0.16,0.3,DHEC
CW-014,9/2/2008,12:44:00 PM,mg/L,0.093,0.3,DHEC
CW-016,6/4/2008,9:41:00 AM,mg/L,0.14,0.3,DHEC
CW-222,7/17/2008,11:10:00 AM,mg/L,0.066,0.3,DHEC
CW-233,5/6/2008,9:50:00 AM,mg/L,0.08,0.3,DHEC
CW-250,6/24/2008,9:50:00 AM,mg/L,0.053,0.3,DHEC
CL-089,8/27/2008,10:25:00 AM,mg/L,0.11,0.3,DHEC
CW-057,7/24/2008,9:41:00 AM,mg/L,0.073,0.3,DHEC
CW-036,6/16/2009,10:45:00 AM,mg/L,0.09,0.3,DHEC
CW-016,6/16/2009,10:09:00 AM,mg/L,0.099,0.3,DHEC
CW-082,2/26/2009,11:20:00 AM,mg/L,0.1,0.3,DHEC
CW-064,6/16/2009,11:25:00 AM,mg/L,0.21,0.3,DHEC
CW-021,7/23/2009,11:55:00 AM,mg/L,0.087,0.3,DHEC
CW-021,9/10/2009,11:05:00 AM,mg/L,0.11,0.3,DHEC
CL-089,1/15/2009,1:10:00 PM,mg/L,0.12,0.3,DHEC
RL-09099,9/30/2009,12:31:00 PM,mg/L,0.064,0.3,DHEC
CW-064,2/11/2009,10:43:00 AM,mg/L,0.073,0.3,DHEC
RL-09094,5/12/2009,10:29:00 AM,mg/L,0.14,0.3,DHEC
CW-231,5/12/2009,11:31:00 AM,mg/L,0.15,0.3,DHEC
CW-082,12/3/2009,12:05:00 PM,mg/L,0.1,0.3,DHEC
RL-09099,11/16/2009,10:27:00 AM,mg/L,0.062,0.3,DHEC
CW-250,5/14/2009,10:15:00 AM,mg/L,0.07,0.3,DHEC
RS-07059,8/6/2009,9:55:00 AM,mg/L,0.088,0.3,DHEC
CW-036,2/11/2009,10:17:00 AM,mg/L,0.12,0.3,DHEC
CW-014,9/2/2009,12:12:00 PM,mg/L,0.08,0.3,DHEC
CW-250,12/9/2009,9:35:00 AM,mg/L,0.071,0.3,DHEC
CW-064,11/2/2009,10:43:00 AM,mg/L,0.15,0.3,DHEC
CW-206,7/16/2009,9:20:00 AM,mg/L,0.064,0.3,DHEC
